,Origin,OriginCode,Destination,DestinationCode,Country,FLight_Path,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Img_URL,Price,Origin_Loc,Destination_Loc
511,Multan,MUX,Riyadh,RUH,Pakistan - Saudi Arabia,MUX-RUH,6:55am - 5:00pm,2023-05-12,5/12/2023,12h 5m (1 stop),7h 20m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$511 ,"30.197838, 71.4719683","24.638916, 46.7160104"
512,Multan,MUX,Riyadh,RUH,Pakistan - Saudi Arabia,MUX-RUH,6:55am - 9:35pm,2023-05-12,5/12/2023,16h 40m (1 stop),11h 50m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$511 ,"30.197838, 71.4719683","24.638916, 46.7160104"
513,Multan,MUX,Jeddah,JED,Pakistan - Saudi Arabia,MUX-JED,10:50am - 4:40pm,2023-05-12,5/12/2023,7h 50m (1 stop),1h 45m in Dubai (DXB),flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/FZ_sq.svg,$557 ,"30.197838, 71.4719683","21.5810088, 39.1653612"
514,Multan,MUX,Jeddah,JED,Pakistan - Saudi Arabia,MUX-JED,3:00am - 11:30am,2023-05-12,5/12/2023,10h 30m (1 stop),4h 15m in Dubai (DXB),flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/FZ_sq.svg,$557 ,"30.197838, 71.4719683","21.5810088, 39.1653612"
515,Multan,MUX,Jeddah,JED,Pakistan - Saudi Arabia,MUX-JED,3:00am - 4:40pm,2023-05-12,5/12/2023,15h 40m (1 stop),9h 25m in Dubai (DXB),flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/FZ_sq.svg,$557 ,"30.197838, 71.4719683","21.5810088, 39.1653612"
516,Multan,MUX,Dammam,DMM,Pakistan - Saudi Arabia,MUX-DMM,6:55am - 10:30am,2023-05-12,5/12/2023,5h 35m (1 stop),1h 20m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$491 ,"30.197838, 71.4719683","26.4367824, 50.1039991"
517,Multan,MUX,Dammam,DMM,Pakistan - Saudi Arabia,MUX-DMM,6:55am - 6:20pm,2023-05-12,5/12/2023,13h 25m (1 stop),9h 20m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$491 ,"30.197838, 71.4719683","26.4367824, 50.1039991"
518,Multan,MUX,Dammam,DMM,Pakistan - Saudi Arabia,MUX-DMM,6:55am - 2:20am,2023-05-12,5/12/2023,21h 25m (1 stop),17h 10m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,$491 ,"30.197838, 71.4719683","26.4367824, 50.1039991"
519,Multan,MUX,Abu Dhabi,AUH,Pakistan - United Arab Emirates,MUX-AUH,10:10am - 3:45am,2023-05-12,5/12/2023,18h 35m (2 stops),10h 55m in Karachi (KHI) � 1h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$521 ,"30.197838, 71.4719683","24.4538352, 54.3774014"
520,Multan,MUX,Abu Dhabi,AUH,Pakistan - United Arab Emirates,MUX-AUH,10:10am - 5:15am,2023-05-12,5/12/2023,20h 5m (2 stops),10h 55m in Karachi (KHI) � 3h 15m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$521 ,"30.197838, 71.4719683","24.4538352, 54.3774014"
521,Multan,MUX,Abu Dhabi,AUH,Pakistan - United Arab Emirates,MUX-AUH,10:10am - 8:45am,2023-05-12,5/12/2023,23h 35m (2 stops),15h 10m in Karachi (KHI) � 2h 45m in Dubai (DXB),Flight + Bus,https://a.travel-assets.com/air/airlines/flight_plus_bus_logo_sq.svg,$521 ,"30.197838, 71.4719683","24.4538352, 54.3774014"
522,Multan,MUX,London,LHR,Pakistan - United Kingdom,MUX-LHR,3:45am - 6:25am,2023-05-12,5/12/2023,30h 40m (1 stop),19h 40m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,031 ","30.197838, 71.4719683","51.5073359, -0.12765"
523,Multan,MUX,London,LHR,Pakistan - United Kingdom,MUX-LHR,3:45am - 7:00am,2023-05-12,5/12/2023,31h 15m (1 stop),20h 15m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,031 ","30.197838, 71.4719683","51.5073359, -0.12765"
524,Multan,MUX,London,LHR,Pakistan - United Kingdom,MUX-LHR,3:45am - 10:00pm,2023-05-12,5/12/2023,22h 15m (1 stop),11h 15m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,083 ","30.197838, 71.4719683","51.5073359, -0.12765"
525,Multan,MUX,Manchester,MAN,Pakistan - United Kingdom,MUX-MAN,6:55am - 7:15am,2023-05-12,5/12/2023,28h 20m (1 stop),17h 45m in Manama (BAH),Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/GF_sq.svg,"$1,089 ","30.197838, 71.4719683","53.4794892, -2.2451148"
526,Multan,MUX,Manchester,MAN,Pakistan - United Kingdom,MUX-MAN,10:10am - 7:45am,2023-05-12,5/12/2023,25h 35m (2 stops),10h 55m in Karachi (KHI) � 3h 15m in Dubai (DXB),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,174 ","30.197838, 71.4719683","53.4794892, -2.2451148"
527,Multan,MUX,Manchester,MAN,Pakistan - United Kingdom,MUX-MAN,3:45am - 6:40am,2023-05-12,5/12/2023,30h 55m (1 stop),19h 55m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,214 ","30.197838, 71.4719683","53.4794892, -2.2451148"
528,Multan,MUX,Los Angeles,LAX,Pakistan - United States,MUX-LAX,6:55am - 12:15pm,2023-05-12,5/12/2023,41h 20m (2 stops),16h 40m in Manama (BAH) � 2h 50m in Istanbul (IST),Turkish Airlines � Turkish Airlines 8073 operated by Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/TK_sq.svg,"$1,794 ","30.197838, 71.4719683","34.0536909, -118.242766"
529,Multan,MUX,Los Angeles,LAX,Pakistan - United States,MUX-LAX,6:55am - 4:55pm,2023-05-12,5/12/2023,46h 0m (2 stops),16h 40m in Manama (BAH) � 7h 50m in Istanbul (IST),Turkish Airlines � Turkish Airlines 8073 operated by Gulf Air,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/TK_sq.svg,"$1,794 ","30.197838, 71.4719683","34.0536909, -118.242766"
530,Multan,MUX,Los Angeles,LAX,Pakistan - United States,MUX-LAX,10:50am - 10:59pm,2023-05-12,5/12/2023,48h 9m (2 stops),13h 10m in Dubai (DXB) � 12h 25m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,908 ","30.197838, 71.4719683","34.0536909, -118.242766"
531,Peshawar,PEW,Toronto,YYZ,Pakistan - Canada,PEW-YYZ,9:00am - 9:30am,2023-05-12,5/12/2023,33h 30m (1 stop),16h 10m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$2,004 ","34.0123846, 71.5787458","43.6534733, -79.383961"
532,Peshawar,PEW,Toronto,YYZ,Pakistan - Canada,PEW-YYZ,3:55am - 9:46am,2023-05-12,5/12/2023,38h 51m (2 stops),9h 35m in Doha (DOH) � 9h 20m in New York (JFK),"American Airlines � American Airlines 8289 and 8131 operated by Qatar Airways, American Airlines 4469 operated by REPUBLIC AIRWAYS AS AMERICAN EAGLE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AA_sq.svg,"$2,324 ","34.0123846, 71.5787458","43.6534733, -79.383961"
533,Peshawar,PEW,Toronto,YYZ,Pakistan - Canada,PEW-YYZ,3:55am - 9:46am,2023-05-12,5/12/2023,38h 51m (2 stops),9h 35m in Doha (DOH) � 9h 20m in New York (JFK),Qatar Airways � Qatar Airways 2302 operated by REPUBLIC AIRWAYS AS AMERICAN EAGLE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$2,336 ","34.0123846, 71.5787458","43.6534733, -79.383961"
534,Peshawar,PEW,Montreal,YUL,Pakistan - Canada,PEW-YUL,9:00am - 12:17pm,2023-05-12,5/12/2023,36h 17m (2 stops),16h 10m in Dubai (DXB) � 1h 30m in Toronto (YYZ),Emirates � Emirates 5771 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$2,282 ","34.0123846, 71.5787458","45.5031824, -73.5698065"
535,Peshawar,PEW,Montreal,YUL,Pakistan - Canada,PEW-YUL,9:00am - 4:35pm,2023-05-12,5/12/2023,40h 35m (2 stops),16h 10m in Dubai (DXB) � 5h 55m in Toronto (YYZ),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,353 ","34.0123846, 71.5787458","45.5031824, -73.5698065"
536,Peshawar,PEW,Montreal,YUL,Pakistan - Canada,PEW-YUL,3:55am - 10:46pm,2023-05-12,5/12/2023,27h 51m (2 stops),2h 20m in Doha (DOH) � 5h 45m in Philadelphia (PHL),"American Airlines � American Airlines 8289 and 8128 operated by Qatar Airways, American Airlines 6105 operated by PIEDMONT AIRLINES AS AMERICAN EAGLE",https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/AA_sq.svg,"$2,436 ","34.0123846, 71.5787458","45.5031824, -73.5698065"
537,Peshawar,PEW,Calgary,YYC,Pakistan - Canada,PEW-YYC,3:55am - 11:33pm,2023-05-12,5/12/2023,30h 38m (2 stops),2h 35m in Doha (DOH) � 5h in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,508 ","34.0123846, 71.5787458","51.0460954, -114.065465"
538,Peshawar,PEW,Calgary,YYC,Pakistan - Canada,PEW-YYC,3:55am - 3:10pm,2023-05-12,5/12/2023,46h 15m (2 stops),2h 15m in Doha (DOH) � 24h in Seattle (SEA),Multiple airlines � Alaska Airlines 3339 operated by SKYWEST AIRLINES AS ALASKASKYWEST,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,540 ","34.0123846, 71.5787458","51.0460954, -114.065465"
539,Peshawar,PEW,Calgary,YYC,Pakistan - Canada,PEW-YYC,3:55am - 11:33pm,2023-05-12,5/12/2023,54h 38m (2 stops),19h 40m in Doha (DOH) � 11h 55m in Los Angeles (LAX),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,684 ","34.0123846, 71.5787458","51.0460954, -114.065465"
540,Peshawar,PEW,Edmonton,YEG,Pakistan - Canada,PEW-YEG,3:55am - 2:51pm,2023-05-12,5/12/2023,45h 56m (2 stops),2h 15m in Doha (DOH) � 23h 30m in Seattle (SEA),Multiple airlines � Alaska Airlines 2542 operated by HORIZON AIR AS ALASKAHORIZON,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$2,652 ","34.0123846, 71.5787458","53.5462055, -113.491241"
541,Peshawar,PEW,Edmonton,YEG,Pakistan - Canada,PEW-YEG,3:55am - 9:25pm,2023-05-12,5/12/2023,28h 30m (2 stops),2h 5m in Doha (DOH) � 4h 45m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,396 ","34.0123846, 71.5787458","53.5462055, -113.491241"
542,Peshawar,PEW,Edmonton,YEG,Pakistan - Canada,PEW-YEG,3:55am - 11:07am,2023-05-12,5/12/2023,42h 12m (2 stops),2h 5m in Doha (DOH) � 18h 30m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,396 ","34.0123846, 71.5787458","53.5462055, -113.491241"
543,Peshawar,PEW,Halifax,YHZ,Pakistan - Canada,PEW-YHZ,3:55am - 10:41pm,2023-05-12,5/12/2023,26h 46m (2 stops),2h 5m in Doha (DOH) � 6h in Montreal (YUL),Multiple airlines � Porter Airlines 2329 operated by PORTER AIRLINES INC,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,417 ","34.0123846, 71.5787458","44.648618, -63.5859487"
544,Peshawar,PEW,Halifax,YHZ,Pakistan - Canada,PEW-YHZ,3:55am - 1:31pm,2023-05-12,5/12/2023,41h 36m (2 stops),2h 5m in Doha (DOH) � 20h 50m in Montreal (YUL),Multiple airlines � Porter Airlines 2461 operated by PORTER AIRLINES INC,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,417 ","34.0123846, 71.5787458","44.648618, -63.5859487"
545,Peshawar,PEW,Halifax,YHZ,Pakistan - Canada,PEW-YHZ,3:55am - 7:19pm,2023-05-12,5/12/2023,23h 24m (2 stops),2h 5m in Doha (DOH) � 2h 45m in Montreal (YUL),Multiple airlines � Air Canada 8244 operated by AIR CANADA EXPRESS - JAZZ,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,021 ","34.0123846, 71.5787458","44.648618, -63.5859487"
546,Peshawar,PEW,Quebec City,YQB,Pakistan - Canada,PEW-YQB,9:00am - 4:56pm,2023-05-12,5/12/2023,40h 56m (2 stops),16h 10m in Dubai (DXB) � 6h in Toronto (YYZ),Emirates � Emirates 5757 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$2,667 ","34.0123846, 71.5787458","46.8137431, -71.2084061"
547,Peshawar,PEW,Quebec City,YQB,Pakistan - Canada,PEW-YQB,9:00am - 11:14pm,2023-05-12,5/12/2023,47h 14m (2 stops),14h 35m in Dubai (DXB) � 12h 44m in Newark (EWR),Multiple airlines � United 3463 operated by REPUBLIC AIRWAYS DBA UNITED EXPRESS,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$3,408 ","34.0123846, 71.5787458","46.8137431, -71.2084061"
548,Peshawar,PEW,Quebec City,YQB,Pakistan - Canada,PEW-YQB,3:55am - 6:41pm,2023-05-12,5/12/2023,23h 46m (2 stops),2h 5m in Doha (DOH) � 3h 40m in Montreal (YUL),Multiple airlines � Air Canada 1966 operated by AIR CANADA ROUGE,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,397 ","34.0123846, 71.5787458","46.8137431, -71.2084061"
549,Peshawar,PEW,Winnipeg,YWG,Pakistan - Canada,PEW-YWG,9:00am - 2:36pm,2023-05-12,5/12/2023,39h 36m (2 stops),16h 10m in Dubai (DXB) � 3h 30m in Toronto (YYZ),Emirates � Emirates 5775 operated by Air Canada,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$3,048 ","34.0123846, 71.5787458","49.8955367, -97.1384584"
550,Peshawar,PEW,Winnipeg,YWG,Pakistan - Canada,PEW-YWG,3:55am - 10:37pm,2023-05-12,5/12/2023,28h 42m (2 stops),2h 5m in Doha (DOH) � 6h 30m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,073 ","34.0123846, 71.5787458","49.8955367, -97.1384584"
551,Peshawar,PEW,Winnipeg,YWG,Pakistan - Canada,PEW-YWG,3:55am - 11:22am,2023-05-12,5/12/2023,41h 27m (2 stops),2h 5m in Doha (DOH) � 19h 15m in Montreal (YUL),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$4,073 ","34.0123846, 71.5787458","49.8955367, -97.1384584"
552,Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,11:45am - 4:15am,2023-05-12,5/12/2023,18h 30m (2 stops),4h 25m in Jeddah (JED) � 5h 10m in Tabuk (TUU),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$489 ,"34.0123846, 71.5787458","24.638916, 46.7160104"
553,Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,11:45am - 4:40am,2023-05-12,5/12/2023,18h 55m (2 stops),3h 50m in Jeddah (JED) � 6h 15m in Jizan (GIZ),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$489 ,"34.0123846, 71.5787458","24.638916, 46.7160104"
554,Peshawar,PEW,Riyadh,RUH,Pakistan - Saudi Arabia,PEW-RUH,11:45am - 4:40am,2023-05-12,5/12/2023,18h 55m (2 stops),6h 20m in Jeddah (JED) � 3h 45m in Jizan (GIZ),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$489 ,"34.0123846, 71.5787458","24.638916, 46.7160104"
555,Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 2:25pm,2023-05-12,5/12/2023,7h 25m (1 stop),2h 35m in Dubai (DXB),Emirates � Emirates 2278 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$583 ,"34.0123846, 71.5787458","26.4367824, 50.1039991"
556,Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 4:40pm,2023-05-12,5/12/2023,9h 40m (1 stop),4h 50m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$583 ,"34.0123846, 71.5787458","26.4367824, 50.1039991"
557,Peshawar,PEW,Dammam,DMM,Pakistan - Saudi Arabia,PEW-DMM,9:00am - 6:50pm,2023-05-12,5/12/2023,11h 50m (1 stop),7h in Dubai (DXB),Emirates � Emirates 2282 operated by flydubai,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$583 ,"34.0123846, 71.5787458","26.4367824, 50.1039991"
558,Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,3:55am - 6:25am,2023-05-12,5/12/2023,30h 30m (1 stop),19h 25m in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,089 ","34.0123846, 71.5787458","51.5073359, -0.12765"
559,Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,3:55am - 7:00am,2023-05-12,5/12/2023,31h 5m (1 stop),20h in Doha (DOH),Qatar Airways,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/QR_sq.svg,"$1,089 ","34.0123846, 71.5787458","51.5073359, -0.12765"
560,Peshawar,PEW,London,LHR,Pakistan - United Kingdom,PEW-LHR,9:00am - 6:40pm,2023-05-12,5/12/2023,13h 40m (1 stop),2h 55m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,"$1,127 ","34.0123846, 71.5787458","51.5073359, -0.12765"
561,Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:15pm,2023-05-12,5/12/2023,14h 15m (1 stop),3h 10m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$952 ,"34.0123846, 71.5787458","53.4794892, -2.2451148"
562,Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,9:00am - 7:45am,2023-05-12,5/12/2023,26h 45m (1 stop),15h 40m in Dubai (DXB),Emirates,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/EK_sq.svg,$952 ,"34.0123846, 71.5787458","53.4794892, -2.2451148"
563,Peshawar,PEW,Manchester,MAN,Pakistan - United Kingdom,PEW-MAN,11:45am - 1:25pm,2023-05-12,5/12/2023,29h 40m (1 stop),17h 45m in Jeddah (JED),Saudi Arabian Airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/SV_sq.svg,$970 ,"34.0123846, 71.5787458","53.4794892, -2.2451148"
564,Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,11:45am - 10:30pm,2023-05-12,5/12/2023,43h 45m (2 stops),20h 45m in Jeddah (JED) � 3h 15m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,621 ","34.0123846, 71.5787458","40.7127281, -74.0060152"
565,Peshawar,PEW,New York,JFK,Pakistan - United States,PEW-JFK,11:45am - 11:20am,2023-05-12,5/12/2023,56h 35m (2 stops),20h 45m in Jeddah (JED) � 15h 55m in Istanbul (IST),Multiple airlines,https://images.trvl-media.com/media/content/expus/graphics/static_content/fusion/v0.1b/images/airlines/vector/s/multiple_airlines_logo_sq.svg,"$1,621 ","34.0123846, 71.5787458","40.7127281, -74.0060152"
